code,class,source,in_core48,rows,first_date,last_date,tail60_avg_amount,L1,L2,H1,F1,twin_overlap_rows,twin_close_mismatches,twin_pref_first_date
159280,深市ETF(码段),prefixed,False,268,2025-08-18,2026-09-22,12566821.0,False,False,False,True,,,
159281,深市ETF(码段),prefixed,False,257,2025-09-02,2026-09-22,42370323.45,True,False,False,True,,,
159283,深市ETF(码段),prefixed,False,265,2025-08-21,2026-09-22,12321325.666666666,False,False,False,True,,,
159285,深市ETF(码段),prefixed,False,229,2025-10-20,2026-09-22,8344821.433333334,False,False,False,True,,,
159286,深市ETF(码段),prefixed,False,257,2025-09-02,2026-09-22,123035100.88333334,True,True,False,True,,,
159287,深市ETF(码段),prefixed,False,261,2025-08-27,2026-09-22,5305276.016666667,False,False,False,True,,,
159288,深市ETF(码段),prefixed,False,239,2025-09-26,2026-09-22,1678542.8166666667,False,False,False,True,,,
159289,深市ETF(码段),prefixed,False,248,2025-09-15,2026-09-22,3253239.3,False,False,False,True,,,
159290,深市ETF(码段),prefixed,False,246,2025-09-17,2026-09-22,4787195.25,False,False,False,True,,,
159291,深市ETF(码段),prefixed,False,258,2025-09-01,2026-09-22,1801367.2,False,False,False,True,,,
159292,深市ETF(码段),prefixed,False,257,2025-09-02,2026-09-22,4178615.783333333,False,False,False,True,,,
159293,深市ETF(码段),prefixed,False,170,2026-01-13,2026-09-22,4844349.566666666,False,False,False,True,,,
159295,深市ETF(码段),prefixed,False,218,2025-11-04,2026-09-22,8185095.883333334,False,False,False,True,,,
159296,深市ETF(码段),prefixed,False,255,2025-09-04,2026-09-22,3845785.183333333,False,False,False,True,,,
159297,深市ETF(码段),prefixed,False,243,2025-09-22,2026-09-22,310787610.43333334,True,True,False,True,,,
159298,深市ETF(码段),prefixed,False,253,2025-09-08,2026-09-22,9777335.083333334,False,False,False,True,,,
159299,深市ETF(码段),prefixed,False,250,2025-09-11,2026-09-22,20166004.883333333,True,False,False,True,,,
159300,深市ETF(码段),prefixed,False,561,2024-06-05,2026-09-22,131492856.05,True,True,True,True,,,
159301,深市ETF(码段),prefixed,False,529,2024-07-22,2026-09-22,22675269.133333333,True,False,True,True,,,
159302,深市ETF(码段),prefixed,False,499,2024-09-02,2026-09-22,7472112.233333333,False,False,True,True,,,
159303,深市ETF(码段),prefixed,False,545,2024-06-27,2026-09-22,143376801.51666668,True,True,True,True,,,
159305,深市ETF(码段),prefixed,False,481,2024-09-27,2026-09-22,48231656.88333333,True,False,True,True,,,
159306,深市ETF(码段),prefixed,False,576,2024-05-14,2026-09-22,1568877.4333333333,False,False,True,True,,,
159307,深市ETF(码段),prefixed,False,587,2024-04-25,2026-09-22,112094312.1,True,True,True,True,,,
159309,深市ETF(码段),prefixed,False,553,2024-06-18,2026-09-22,69101490.23333333,True,True,True,True,,,
159310,深市ETF(码段),prefixed,False,584,2024-04-30,2026-09-22,31853776.583333332,True,False,True,True,,,
159311,深市ETF(码段),prefixed,False,292,2025-07-15,2026-09-22,2299939.1166666667,False,False,False,True,,,
159312,深市ETF(码段),prefixed,False,457,2024-11-08,2026-09-22,3546991.1,False,False,True,True,,,
159315,深市ETF(码段),prefixed,False,555,2024-06-14,2026-09-22,26633813.133333333,True,False,True,True,,,
159316,深市ETF(码段),prefixed,False,366,2025-03-26,2026-09-22,1050670328.0,True,True,False,True,,,
159318,深市ETF(码段),prefixed,False,549,2024-06-21,2026-09-22,1198840.3333333333,False,False,True,True,,,
159320,深市ETF(码段),prefixed,False,424,2024-12-24,2026-09-22,62221574.38333333,True,True,True,True,,,
159321,深市ETF(码段),prefixed,False,562,2024-05-27,2026-09-22,61532379.2,True,True,True,True,,,
159322,深市ETF(码段),prefixed,False,554,2024-06-14,2026-09-22,17219903.3,False,False,True,True,,,
159323,深市ETF(码段),prefixed,False,415,2025-01-08,2026-09-22,149998427.86666667,True,True,True,True,,,
159325,深市ETF(码段),prefixed,False,457,2024-11-08,2026-09-22,193631996.85,True,True,True,True,,,
159326,深市ETF(码段),prefixed,False,494,2024-09-09,2026-09-22,705975250.0,True,True,True,True,,,
159327,深市ETF(码段),prefixed,False,519,2024-08-05,2026-09-22,316318992.25,True,True,True,True,,,
159328,深市ETF(码段),prefixed,False,452,2024-11-15,2026-09-22,5729242.15,False,False,True,True,,,
159329,深市ETF(码段),prefixed,False,529,2024-07-16,2026-09-22,24891835.75,True,False,True,True,,,
159330,深市ETF(码段),prefixed,False,509,2024-08-19,2026-09-22,35218111.766666666,True,False,True,True,,,
159331,深市ETF(码段),prefixed,False,521,2024-08-01,2026-09-22,7639902.783333333,False,False,True,True,,,
159332,深市ETF(码段),prefixed,False,521,2024-08-01,2026-09-22,3260990.7,False,False,True,True,,,
159333,深市ETF(码段),prefixed,False,498,2024-09-03,2026-09-22,11257673.366666667,False,False,True,True,,,
159335,深市ETF(码段),prefixed,False,496,2024-09-05,2026-09-22,3967739.216666667,False,False,True,True,,,
159336,深市ETF(码段),prefixed,False,396,2025-02-12,2026-09-22,8370835.083333333,False,False,False,True,,,
159337,深市ETF(码段),prefixed,False,487,2024-09-20,2026-09-22,20940067.9,True,False,True,True,,,
159338,深市ETF(码段),prefixed,False,475,2024-10-15,2026-09-22,3365695619.233333,True,True,True,True,,,
159339,深市ETF(码段),prefixed,False,475,2024-10-15,2026-09-22,82817177.01666667,True,True,True,True,,,
159350,深市ETF(码段),prefixed,False,676,2023-12-11,2026-09-22,60113176.11666667,True,True,True,True,,,
159351,深市ETF(码段),prefixed,False,475,2024-10-15,2026-09-22,514869845.81666666,True,True,True,True,,,
159352,深市ETF(码段),prefixed,False,475,2024-10-15,2026-09-22,3446922762.0,True,True,True,True,,,
159353,深市ETF(码段),prefixed,False,475,2024-10-15,2026-09-22,222506611.18333334,True,True,True,True,,,
159355,深市ETF(码段),prefixed,False,440,2024-12-03,2026-09-22,3934719.466666667,False,False,True,True,,,
159356,深市ETF(码段),prefixed,False,437,2024-12-06,2026-09-22,62938179.1,True,True,True,True,,,
159357,深市ETF(码段),prefixed,False,443,2024-11-28,2026-09-22,21981085.366666667,True,False,True,True,,,
159358,深市ETF(码段),prefixed,False,442,2024-11-29,2026-09-22,79494237.61666666,True,True,True,True,,,
159359,深市ETF(码段),prefixed,False,441,2024-12-02,2026-09-22,37235445.28333333,True,False,True,True,,,
159360,深市ETF(码段),prefixed,False,443,2024-11-28,2026-09-22,53325381.1,True,True,True,True,,,
159361,深市ETF(码段),prefixed,False,450,2024-11-19,2026-09-22,1548349020.3833334,True,True,True,True,,,
159362,深市ETF(码段),prefixed,False,441,2024-12-02,2026-09-22,45952750.666666664,True,False,True,True,,,
159363,深市ETF(码段),prefixed,False,431,2024-12-16,2026-09-22,1312066679.9166667,True,True,True,True,,,
159365,深市ETF(码段),prefixed,False,303,2025-06-30,2026-09-22,1577310.2,False,False,False,True,,,
159366,深市ETF(码段),prefixed,False,354,2025-04-14,2026-09-22,221880986.73333332,True,True,False,True,,,
159367,深市ETF(码段),prefixed,False,393,2025-02-14,2026-09-22,23662207.033333335,True,False,False,True,,,
159368,深市ETF(码段),prefixed,False,368,2025-03-24,2026-09-22,185715168.55,True,True,False,True,,,
159369,深市ETF(码段),prefixed,False,265,2025-08-21,2026-09-22,39384435.93333333,True,False,False,True,,,
159370,深市ETF(码段),prefixed,False,407,2025-01-20,2026-09-22,7836194.45,False,False,True,True,,,
159371,深市ETF(码段),prefixed,False,396,2025-02-12,2026-09-22,10438216.35,False,False,False,True,,,
159372,深市ETF(码段),prefixed,False,318,2025-06-09,2026-09-22,5167544.883333334,False,False,False,True,,,
159373,深市ETF(码段),prefixed,False,398,2025-02-10,2026-09-22,41110781.9,True,False,False,True,,,
159375,深市ETF(码段),prefixed,False,413,2025-01-10,2026-09-22,17551587.583333332,False,False,True,True,,,
159376,深市ETF(码段),prefixed,False,412,2025-01-13,2026-09-22,6714860.8,False,False,True,True,,,
159377,深市ETF(码段),prefixed,False,352,2025-04-15,2026-09-22,26739923.1,True,False,False,True,,,
159378,深市ETF(码段),prefixed,False,413,2025-01-10,2026-09-22,30727637.116666667,True,False,True,True,,,
159379,深市ETF(码段),prefixed,False,404,2025-01-23,2026-09-22,2796317.25,False,False,True,True,,,
159380,深市ETF(码段),prefixed,False,415,2025-01-08,2026-09-22,11020174.583333334,False,False,True,True,,,
159381,深市ETF(码段),prefixed,False,368,2025-03-24,2026-09-22,544720509.8666667,True,True,False,True,,,
159382,深市ETF(码段),prefixed,False,338,2025-05-09,2026-09-22,249408643.83333334,True,True,False,True,,,
159383,深市ETF(码段),prefixed,False,394,2025-02-14,2026-09-22,11460421.25,False,False,False,True,,,
159385,深市ETF(码段),prefixed,False,323,2025-05-30,2026-09-22,12617254.583333334,False,False,False,True,,,
159386,深市ETF(码段),prefixed,False,397,2025-02-11,2026-09-22,17505444.366666667,False,False,False,True,,,
159387,深市ETF(码段),prefixed,False,317,2025-06-10,2026-09-22,277026326.23333335,True,True,False,True,,,
159388,深市ETF(码段),prefixed,False,359,2025-04-07,2026-09-22,166252514.25,True,True,False,True,,,
159389,深市ETF(码段),prefixed,False,323,2025-05-30,2026-09-22,13843290.75,False,False,False,True,,,
159390,深市ETF(码段),prefixed,False,357,2025-04-09,2026-09-22,9346455.25,False,False,False,True,,,
159391,深市ETF(码段),prefixed,False,348,2025-04-21,2026-09-22,1890736.5,False,False,False,True,,,
159392,深市ETF(码段),prefixed,False,335,2025-05-14,2026-09-22,6054246.2,False,False,False,True,,,
159393,深市ETF(码段),prefixed,False,378,2025-03-10,2026-09-22,34451823.13333333,True,False,False,True,,,
159395,深市ETF(码段),prefixed,False,402,2025-01-27,2026-09-22,1192541067.0,True,True,True,True,,,
159396,深市ETF(码段),prefixed,False,400,2025-02-06,2026-09-22,320241395.05,True,True,True,True,,,
159397,深市ETF(码段),prefixed,False,399,2025-02-07,2026-09-22,2061341467.9166667,True,True,False,True,,,
159398,深市ETF(码段),prefixed,False,400,2025-02-06,2026-09-22,1981878043.6166666,True,True,True,True,,,
159399,深市ETF(码段),prefixed,False,385,2025-02-27,2026-09-22,159064329.98333332,True,True,False,True,,,
159400,深市ETF(码段),prefixed,False,290,2025-07-17,2026-09-22,1292059871.6333334,True,True,False,True,,,
159500,深市ETF(码段),prefixed,False,259,2025-08-29,2026-09-22,25857811.333333332,True,False,False,True,,,
159501,深市ETF(码段),prefixed,False,796,2023-06-14,2026-09-22,92148357.21666667,True,True,True,True,,,
159502,深市ETF(码段),prefixed,False,655,2024-01-10,2026-09-22,314419740.7,True,True,True,True,,,
159505,深市ETF(码段),prefixed,False,679,2023-12-04,2026-09-22,4710054.233333333,False,False,True,True,,,
159506,深市ETF(码段),prefixed,False,785,2023-07-03,2026-09-22,687102721.5,True,True,True,True,,,
159507,深市ETF(码段),prefixed,False,789,2023-06-21,2026-09-22,79877475.21666667,True,True,True,True,,,
159508,深市ETF(码段),prefixed,False,775,2023-07-14,2026-09-22,12496626.966666667,False,False,True,True,,,
159509,深市ETF(码段),prefixed,False,759,2023-08-08,2026-09-22,679294038.9333333,True,True,True,True,,,
159510,深市ETF(码段),prefixed,False,753,2023-08-16,2026-09-22,4262354.583333333,False,False,True,True,,,
159511,深市ETF(码段),prefixed,False,760,2023-08-07,2026-09-22,27125259.116666667,True,False,True,True,,,
159512,深市ETF(码段),prefixed,False,769,2023-07-25,2026-09-22,15981314.3,False,False,True,True,,,
159513,深市ETF(码段),prefixed,False,766,2023-07-28,2026-09-22,180673757.23333332,True,True,True,True,,,
159515,深市ETF(码段),prefixed,False,737,2023-09-06,2026-09-22,2088538.0833333333,False,False,True,True,,,
159516,深市ETF(码段),prefixed,False,767,2023-07-27,2026-09-22,5076847178.783334,True,True,True,True,,,
159517,深市ETF(码段),prefixed,False,737,2023-09-05,2026-09-22,4044402.2,False,False,True,True,,,
159518,深市ETF(码段),prefixed,False,692,2023-11-15,2026-09-22,547616690.35,True,True,True,True,,,
159519,深市ETF(码段),prefixed,False,742,2023-08-31,2026-09-22,33042386.8,True,False,True,True,,,
159520,深市ETF(码段),prefixed,False,705,2023-10-31,2026-09-22,5932364.866666666,False,False,True,True,,,
159521,深市ETF(码段),prefixed,False,736,2023-09-07,2026-09-22,3710747.316666667,False,False,True,True,,,
159523,深市ETF(码段),prefixed,False,729,2023-09-19,2026-09-22,9882881.866666667,False,False,True,True,,,
159525,深市ETF(码段),prefixed,False,573,2024-05-20,2026-09-22,22479439.5,True,False,True,True,,,
159526,深市ETF(码段),prefixed,False,588,2024-04-24,2026-09-22,31092382.616666667,True,False,True,True,,,
159527,深市ETF(码段),prefixed,False,637,2024-02-01,2026-09-22,21440163.25,True,False,True,True,,,
159528,深市ETF(码段),prefixed,False,572,2024-05-20,2026-09-22,524453.0,False,False,True,True,,,
159529,深市ETF(码段),prefixed,False,634,2024-02-02,2026-09-22,53282584.95,True,True,True,True,,,
159530,深市ETF(码段),prefixed,False,649,2024-01-18,2026-09-22,935814294.3166667,True,True,True,True,,,
159531,深市ETF(码段),prefixed,False,730,2023-09-18,2026-09-22,213144369.56666666,True,True,True,True,,,
159532,深市ETF(码段),prefixed,False,727,2023-09-21,2026-09-22,46590187.166666664,True,False,True,True,,,
159533,深市ETF(码段),prefixed,False,557,2024-06-07,2026-09-22,5460921.516666667,False,False,True,True,,,
159535,深市ETF(码段),prefixed,False,726,2023-09-22,2026-09-22,8541386.05,False,False,True,True,,,
159536,深市ETF(码段),prefixed,False,727,2023-09-21,2026-09-22,16463692.466666667,False,False,True,True,,,
159537,深市ETF(码段),prefixed,False,719,2023-10-10,2026-09-22,9450566.916666666,False,False,True,True,,,
159538,深市ETF(码段),prefixed,False,725,2023-09-22,2026-09-22,22648657.733333334,True,False,True,True,,,
159539,深市ETF(码段),prefixed,False,720,2023-09-28,2026-09-22,6906142.133333334,False,False,True,True,,,
159540,深市ETF(码段),prefixed,False,722,2023-09-28,2026-09-22,33251902.516666666,True,False,True,True,,,
159541,深市ETF(码段),prefixed,False,705,2023-10-31,2026-09-22,9626899.066666666,False,False,True,True,,,
159542,深市ETF(码段),prefixed,False,558,2024-06-07,2026-09-22,4187202.75,False,False,True,True,,,
159543,深市ETF(码段),prefixed,False,691,2023-11-20,2026-09-22,3019402.1333333333,False,False,True,True,,,
159545,深市ETF(码段),prefixed,False,595,2024-04-15,2026-09-22,118631381.73333333,True,True,True,True,,,
159546,深市ETF(码段),prefixed,False,712,2023-10-20,2026-09-22,68163337.68333334,True,True,True,True,,,
159547,深市ETF(码段),prefixed,False,633,2024-02-06,2026-09-22,151843056.18333334,True,True,True,True,,,
159549,深市ETF(码段),prefixed,False,676,2023-12-11,2026-09-22,16971487.066666666,False,False,True,True,,,
159550,深市ETF(码段),prefixed,False,304,2025-06-27,2026-09-22,6721487.633333334,False,False,False,True,,,
159551,深市ETF(码段),prefixed,False,693,2023-11-16,2026-09-22,25514646.116666667,True,False,True,True,,,
159552,深市ETF(码段),prefixed,False,544,2024-06-28,2026-09-22,128551054.11666666,True,True,True,True,,,
159553,深市ETF(码段),prefixed,False,593,2024-04-15,2026-09-22,1618982.85,False,False,True,True,,,
159555,深市ETF(码段),prefixed,False,674,2023-12-12,2026-09-22,5445707.683333334,False,False,True,True,,,
159556,深市ETF(码段),prefixed,False,654,2024-01-10,2026-09-22,1478146.9333333333,False,False,True,True,,,
159557,深市ETF(码段),prefixed,False,571,2024-05-22,2026-09-22,106709225.6,True,True,True,True,,,
159558,深市ETF(码段),prefixed,False,553,2024-06-18,2026-09-22,2068172542.7166667,True,True,True,True,,,
159559,深市ETF(码段),prefixed,False,675,2023-12-12,2026-09-22,132525567.21666667,True,True,True,True,,,
159560,深市ETF(码段),prefixed,False,691,2023-11-20,2026-09-22,31787870.216666665,True,False,True,True,,,
159561,深市ETF(码段),prefixed,False,579,2024-04-30,2026-09-22,77528578.76666667,True,True,True,True,,,
159562,深市ETF(码段),prefixed,False,647,2024-01-22,2026-09-22,242789226.18333334,True,True,True,True,,,
159563,深市ETF(码段),prefixed,False,627,2024-02-23,2026-09-22,4484255.583333333,False,False,True,True,,,
159565,深市ETF(码段),prefixed,False,628,2024-02-26,2026-09-22,26718972.516666666,True,False,True,True,,,
159566,深市ETF(码段),prefixed,False,634,2024-02-08,2026-09-22,308840660.3666667,True,True,True,True,,,
159567,深市ETF(码段),prefixed,False,654,2024-01-11,2026-09-22,1323773142.9166667,True,True,True,True,,,
159568,深市ETF(码段),prefixed,False,627,2024-02-27,2026-09-22,109539107.55,True,True,True,True,,,
159569,深市ETF(码段),prefixed,False,506,2024-08-22,2026-09-22,67091206.6,True,True,True,True,,,
159570,深市ETF(码段),prefixed,False,647,2024-01-22,2026-09-22,2603172221.733333,True,True,True,True,,,
159571,深市ETF(码段),prefixed,False,660,2024-01-02,2026-09-22,652990.8166666667,False,False,True,True,,,
159572,深市ETF(码段),prefixed,False,666,2023-12-25,2026-09-22,16283323.15,False,False,True,True,,,
159573,深市ETF(码段),prefixed,False,666,2023-12-25,2026-09-22,18590244.7,False,False,True,True,,,
159575,深市ETF(码段),prefixed,False,659,2024-01-02,2026-09-22,1699325.5,False,False,True,True,,,
159576,深市ETF(码段),prefixed,False,660,2024-01-03,2026-09-22,7280306.1,False,False,True,True,,,
159577,深市ETF(码段),prefixed,False,629,2024-02-23,2026-09-22,74803747.48333333,True,True,True,True,,,
159578,深市ETF(码段),prefixed,False,557,2024-06-07,2026-09-22,311811.3333333333,False,False,True,True,,,
159581,深市ETF(码段),prefixed,False,614,2024-03-15,2026-09-22,31317933.55,True,False,True,True,,,
159582,深市ETF(码段),prefixed,False,594,2024-04-16,2026-09-22,135944973.51666668,True,True,True,True,,,
159583,深市ETF(码段),prefixed,False,538,2024-07-08,2026-09-22,611210746.4333333,True,True,True,True,,,
159586,深市ETF(码段),prefixed,False,612,2024-03-15,2026-09-22,13536092.416666666,False,False,True,True,,,
159587,深市ETF(码段),prefixed,False,505,2024-08-21,2026-09-22,50481765.06666667,True,True,True,True,,,
159588,深市ETF(码段),prefixed,False,564,2024-05-31,2026-09-22,19286629.25,False,False,True,True,,,
159589,深市ETF(码段),prefixed,False,606,2024-03-26,2026-09-22,11724288.316666666,False,False,True,True,,,
159590,深市ETF(码段),prefixed,False,459,2024-11-06,2026-09-22,49909294.25,True,False,True,True,,,
159591,深市ETF(码段),prefixed,False,613,2024-03-18,2026-09-22,25063062.566666666,True,False,True,True,,,
159592,深市ETF(码段),prefixed,False,613,2024-03-18,2026-09-22,24986003.85,True,False,True,True,,,
159593,深市ETF(码段),prefixed,False,617,2024-03-12,2026-09-22,57318834.916666664,True,True,True,True,,,
159595,深市ETF(码段),prefixed,False,613,2024-03-18,2026-09-22,95020508.05,True,True,True,True,,,
159596,深市ETF(码段),prefixed,False,613,2024-03-18,2026-09-22,18457617.516666666,False,False,True,True,,,
159597,深市ETF(码段),prefixed,False,568,2024-05-27,2026-09-22,42452770.55,True,False,True,True,,,
159599,深市ETF(码段),prefixed,False,581,2024-05-08,2026-09-22,252614889.03333333,True,True,True,True,,,
159600,深市ETF(码段),prefixed,False,290,2025-07-17,2026-09-22,5551905754.95,True,True,False,True,,,
159601,深市ETF(码段),prefixed,False,1185,2021-11-08,2026-09-22,73634923.6,True,True,True,True,,,
159602,深市ETF(码段),prefixed,False,1185,2021-11-08,2026-09-22,7061439.766666667,False,False,True,True,,,
159603,深市ETF(码段),prefixed,False,1045,2022-06-08,2026-09-22,26666305.966666665,True,False,True,True,,,
159605,深市ETF(码段),prefixed,False,1167,2021-12-02,2026-09-22,285776465.1166667,True,True,True,True,,,
159606,深市ETF(码段),prefixed,False,1148,2021-12-29,2026-09-22,16529049.383333333,False,False,True,True,,,
159607,深市ETF(码段),prefixed,False,1167,2021-12-02,2026-09-22,134346398.9,True,True,True,True,,,
159608,深市ETF(码段),prefixed,False,1152,2021-12-23,2026-09-22,119582569.68333334,True,True,True,True,,,
159609,深市ETF(码段),prefixed,False,1023,2022-07-08,2026-09-22,8309593.966666667,False,False,True,True,,,
159610,深市ETF(码段),prefixed,False,1141,2022-01-10,2026-09-22,9635529.75,False,False,True,True,,,
159611,深市ETF(码段),prefixed,False,1142,2022-01-07,2026-09-22,513848412.28333336,True,True,True,True,,,
159612,深市ETF(码段),prefixed,False,1055,2022-05-20,2026-09-22,31533591.266666666,True,False,True,True,,,
159613,深市ETF(码段),prefixed,False,1128,2022-01-27,2026-09-22,13408048.166666666,False,False,True,True,,,
159615,深市ETF(码段),prefixed,False,1031,2022-06-28,2026-09-22,138720160.5,True,True,True,True,,,
159616,深市ETF(码段),prefixed,False,1002,2022-08-08,2026-09-22,13105280.15,False,False,True,True,,,
159617,深市ETF(码段),prefixed,False,1028,2022-06-30,2026-09-22,2601406.75,False,False,True,True,,,
159618,深市ETF(码段),prefixed,False,1074,2022-04-22,2026-09-22,1859603.1166666667,False,False,True,True,,,
159619,深市ETF(码段),prefixed,False,1117,2022-02-18,2026-09-22,3099587.65,False,False,True,True,,,
159620,深市ETF(码段),prefixed,False,1001,2022-08-05,2026-09-22,5302200.2,False,False,True,True,,,
159621,深市ETF(码段),prefixed,False,975,2022-09-09,2026-09-22,3967898.316666667,False,False,True,True,,,
159622,深市ETF(码段),prefixed,False,822,2023-05-09,2026-09-22,159244960.58333334,True,True,True,True,,,
159623,深市ETF(码段),prefixed,False,978,2022-09-09,2026-09-22,11168639.466666667,False,False,True,True,,,
159625,深市ETF(码段),prefixed,False,1069,2022-04-29,2026-09-22,51532907.63333333,True,True,True,True,,,
159627,深市ETF(码段),prefixed,False,924,2022-11-30,2026-09-22,6822509.733333333,False,False,True,True,,,
159628,深市ETF(码段),prefixed,False,1017,2022-07-18,2026-09-22,83430129.76666667,True,True,True,True,,,
159629,深市ETF(码段),prefixed,False,1005,2022-08-03,2026-09-22,613147581.2,True,True,True,True,,,
159630,深市ETF(码段),prefixed,False,946,2022-11-01,2026-09-22,583536.3,False,False,True,True,,,
159631,深市ETF(码段),prefixed,False,988,2022-08-26,2026-09-22,4142676.3666666667,False,False,True,True,,,
159632,深市ETF(码段),prefixed,False,1005,2022-08-03,2026-09-22,277473772.95,True,True,True,True,,,
159633,深市ETF(码段),prefixed,False,1004,2022-08-04,2026-09-22,1035301230.4166666,True,True,True,True,,,
159635,深市ETF(码段),prefixed,False,1021,2022-07-12,2026-09-22,28094350.716666665,True,False,True,True,,,
159636,深市ETF(码段),prefixed,False,1015,2022-07-20,2026-09-22,504889703.53333336,True,True,True,True,,,
159637,深市ETF(码段),prefixed,False,984,2022-09-01,2026-09-22,12419758.0,False,False,True,True,,,
159638,深市ETF(码段),prefixed,False,998,2022-08-12,2026-09-22,42375927.46666667,True,False,True,True,,,
159639,深市ETF(码段),prefixed,False,1016,2022-07-19,2026-09-22,5141327.683333334,False,False,True,True,,,
159640,深市ETF(码段),prefixed,False,1014,2022-07-21,2026-09-22,2151750.95,False,False,True,True,,,
159641,深市ETF(码段),prefixed,False,1013,2022-07-22,2026-09-22,4387292.066666666,False,False,True,True,,,
159642,深市ETF(码段),prefixed,False,1014,2022-07-21,2026-09-22,140103.28333333333,False,False,True,True,,,
159643,深市ETF(码段),prefixed,False,992,2022-08-22,2026-09-22,12463915.133333333,False,False,True,True,,,
159645,深市ETF(码段),prefixed,False,966,2022-09-26,2026-09-22,2943794.25,False,False,True,True,,,
159647,深市ETF(码段),prefixed,False,1009,2022-07-28,2026-09-22,35330618.266666666,True,False,True,True,,,
159649,深市ETF(码段),prefixed,False,953,2022-10-24,2026-09-22,577132292.35,True,True,True,True,,,
159650,深市ETF(码段),prefixed,False,949,2022-10-28,2026-09-22,210916538.31666666,True,True,True,True,,,
159651,深市ETF(码段),prefixed,False,936,2022-11-16,2026-09-22,233387234.76666668,True,True,True,True,,,
159652,深市ETF(码段),prefixed,False,882,2023-02-08,2026-09-22,184823057.21666667,True,True,True,True,,,
159653,深市ETF(码段),prefixed,False,817,2023-03-24,2026-09-22,34428.45,False,False,True,True,,,
159655,深市ETF(码段),prefixed,False,952,2022-10-25,2026-09-22,120340065.76666667,True,True,True,True,,,
159656,深市ETF(码段),prefixed,False,894,2023-01-16,2026-09-22,13527287.866666667,False,False,True,True,,,
159657,深市ETF(码段),prefixed,False,859,2023-03-13,2026-09-22,3405073.283333333,False,False,True,True,,,
159658,深市ETF(码段),prefixed,False,961,2022-10-12,2026-09-22,10215983.616666667,False,False,True,True,,,
159659,深市ETF(码段),prefixed,False,829,2023-04-25,2026-09-22,190459206.08333334,True,True,True,True,,,
159660,深市ETF(码段),prefixed,False,835,2023-04-17,2026-09-22,129179537.1,True,True,True,True,,,
159661,深市ETF(码段),prefixed,False,681,2023-12-01,2026-09-22,5966433.333333333,False,False,True,True,,,
159662,深市ETF(码段),prefixed,False,924,2022-12-01,2026-09-22,7587897.35,False,False,True,True,,,
159663,深市ETF(码段),prefixed,False,951,2022-10-26,2026-09-22,99076265.75,True,True,True,True,,,
159665,深市ETF(码段),prefixed,False,900,2023-01-06,2026-09-22,77833075.06666666,True,True,True,True,,,
159666,深市ETF(码段),prefixed,False,879,2023-02-13,2026-09-22,21898718.966666665,True,False,True,True,,,
159667,深市ETF(码段),prefixed,False,951,2022-10-26,2026-09-22,203623454.2,True,True,True,True,,,
159669,深市ETF(码段),prefixed,False,897,2023-01-11,2026-09-22,4943393.9,False,False,True,True,,,
159670,深市ETF(码段),prefixed,False,822,2023-05-09,2026-09-22,3208888.75,False,False,True,True,,,
159671,深市ETF(码段),prefixed,False,860,2023-03-10,2026-09-22,51252428.03333333,True,True,True,True,,,
159672,深市ETF(码段),prefixed,False,844,2023-04-03,2026-09-22,3991341.966666667,False,False,True,True,,,
159673,深市ETF(码段),prefixed,False,775,2023-07-17,2026-09-22,96186508.35,True,True,True,True,,,
159675,深市ETF(码段),prefixed,False,924,2022-12-02,2026-09-22,10659331.766666668,False,False,True,True,,,
159676,深市ETF(码段),prefixed,False,838,2023-04-12,2026-09-22,20897043.85,True,False,True,True,,,
159677,深市ETF(码段),prefixed,False,921,2022-12-05,2026-09-22,8624266.166666666,False,False,True,True,,,
159678,深市ETF(码段),prefixed,False,869,2023-02-27,2026-09-22,5518635.383333334,False,False,True,True,,,
159679,深市ETF(码段),prefixed,False,872,2023-02-22,2026-09-22,6040037.55,False,False,True,True,,,
159680,深市ETF(码段),prefixed,False,926,2022-11-30,2026-09-22,103354432.8,True,True,True,True,,,
159681,深市ETF(码段),prefixed,False,903,2023-01-03,2026-09-22,153190273.61666667,True,True,True,True,,,
159682,深市ETF(码段),prefixed,False,903,2023-01-03,2026-09-22,391823888.81666666,True,True,True,True,,,
159685,深市ETF(码段),prefixed,False,842,2023-04-03,2026-09-22,3493496.466666667,False,False,True,True,,,
159686,深市ETF(码段),prefixed,False,772,2023-07-19,2026-09-22,13279578.85,False,False,True,True,,,
159687,深市ETF(码段),prefixed,False,901,2022-12-30,2026-09-22,303275979.45,True,True,True,True,,,
159688,深市ETF(码段),prefixed,False,877,2023-02-15,2026-09-22,118814836.03333333,True,True,True,True,,,
159689,深市ETF(码段),prefixed,False,858,2023-03-13,2026-09-22,3162737.7666666666,False,False,True,True,,,
159690,深市ETF(码段),prefixed,False,781,2023-07-06,2026-09-22,26146669.233333334,True,False,True,True,,,
159691,深市ETF(码段),prefixed,False,831,2023-04-21,2026-09-22,202081336.96666667,True,True,True,True,,,
159692,深市ETF(码段),prefixed,False,812,2023-05-23,2026-09-22,107405116.76666667,True,True,True,True,,,
159695,深市ETF(码段),prefixed,False,821,2023-05-10,2026-09-22,73891182.9,True,True,True,True,,,
159696,深市ETF(码段),prefixed,False,746,2023-08-25,2026-09-22,77069096.05,True,True,True,True,,,
159697,深市ETF(码段),prefixed,False,825,2023-05-04,2026-09-22,66948265.21666667,True,True,True,True,,,
