code,board,first,last,ok_static,exclude_reason
600105,main,1997-09-29,2026-09-22,True,
600106,main,1997-06-18,2026-09-22,True,
600107,main,1997-11-06,2026-09-22,False,r1_loss+r2_st
600108,main,1997-08-18,2026-09-22,True,
600109,main,1997-08-07,2026-09-22,True,
600110,main,1997-10-07,2026-09-22,False,r1_loss
600111,main,1997-09-24,2026-09-22,True,
600113,main,1997-10-21,2026-09-22,True,
600114,main,2004-05-11,2026-09-22,True,
600115,main,1997-11-05,2026-09-22,False,r1_loss
600116,main,1997-08-04,2026-09-22,True,
600117,main,1997-10-15,2026-09-22,False,r1_loss
600118,main,1997-09-08,2026-09-22,True,
600119,main,1998-01-15,2026-09-22,False,r1_loss+r2_st
600120,main,1997-12-01,2026-09-22,True,
600121,main,1998-01-07,2026-09-22,False,r1_loss
600123,main,1998-12-17,2026-09-22,False,r1_loss
600125,main,1998-05-11,2026-09-22,True,
600126,main,1998-03-11,2026-09-22,True,
600127,main,1998-05-06,2026-09-22,False,r1_loss
600128,main,1997-09-01,2026-09-22,True,
600129,main,1997-11-18,2026-09-22,True,
600130,main,2000-07-06,2026-09-22,True,
600131,main,1998-04-02,2026-09-22,True,
600132,main,1997-10-30,2026-09-22,True,
600133,main,1998-02-12,2026-09-22,True,
600135,main,1998-01-22,2026-09-22,False,r1_loss
600136,main,1998-03-03,2026-09-22,False,r1_loss+r2_st
600137,main,1998-04-16,2026-09-22,True,
600138,main,1997-12-03,2026-09-22,True,
600141,main,1999-06-16,2026-09-22,True,
600143,main,2004-06-23,2026-09-22,True,
600148,main,1998-05-20,2026-09-22,True,
600149,main,1999-10-14,2026-09-22,True,
600150,main,1998-05-20,2026-09-22,True,
600151,main,1998-06-05,2026-09-22,False,r1_loss
600152,main,1998-06-09,2026-09-22,False,r1_loss
600153,main,1998-06-16,2026-09-22,False,r1_loss
600155,main,1998-09-18,2026-09-22,True,
600156,main,1998-05-27,2026-09-22,False,r1_loss
600157,main,1998-05-13,2026-09-22,True,
600158,main,1998-03-27,2026-09-22,False,r1_loss
600159,main,1998-05-26,2026-09-22,False,r1_loss
600160,main,1998-06-26,2026-09-22,True,
600161,main,1998-06-16,2026-09-22,True,
600162,main,1998-06-09,2026-09-22,False,r1_loss
600163,main,1998-06-02,2026-09-22,True,
600165,main,1998-05-29,2026-09-22,False,r1_loss
600166,main,1998-06-02,2026-09-22,True,
600167,main,1999-01-28,2026-09-22,True,
600168,main,1998-04-27,2026-09-22,True,
600169,main,1998-09-04,2026-09-22,False,r2_st
600170,main,1998-06-23,2026-09-22,True,
600171,main,1998-09-24,2026-09-22,True,
600172,main,1998-11-26,2026-09-22,False,r1_loss
600173,main,1999-04-15,2026-09-22,False,r1_loss
600176,main,1999-04-22,2026-09-22,True,
600177,main,1998-11-19,2026-09-22,True,
600178,main,1998-10-14,2026-09-22,False,r1_loss
600179,main,1998-11-04,2026-09-22,True,
600180,main,1998-07-03,2026-09-22,False,r1_loss+r2_st
600182,main,1999-05-07,2026-09-22,True,
600183,main,1998-10-28,2026-09-22,True,
600184,main,2003-11-06,2026-09-22,True,
600185,main,1999-06-11,2026-09-22,False,r1_loss
600186,main,1998-08-25,2026-09-22,True,
600187,main,1998-11-11,2026-09-22,False,r1_loss+r2_st
600188,main,1998-07-01,2026-09-22,True,
600189,main,1998-10-07,2026-09-22,True,
600191,main,1998-12-10,2026-09-22,True,
600192,main,1998-12-24,2026-09-22,False,r1_loss
600195,main,1999-01-07,2026-09-22,True,
600196,main,1998-08-07,2026-09-22,True,
600197,main,1999-09-16,2026-09-22,True,
600198,main,1998-10-21,2026-09-22,False,r1_loss
600199,main,1998-08-12,2026-09-22,False,r1_loss
600201,main,1999-01-15,2026-09-22,True,
600202,main,1999-06-03,2026-09-22,False,r1_loss
600203,main,1999-05-14,2026-09-22,False,r1_loss
600206,main,1999-03-19,2026-09-22,True,
600207,main,1999-07-14,2026-09-22,False,r1_loss
600208,main,1999-06-23,2026-09-22,True,
600210,main,1999-08-24,2026-09-22,True,
600211,main,1999-07-21,2026-09-22,True,
600212,main,1999-08-17,2026-09-22,False,r1_loss
600215,main,1999-09-09,2026-09-22,False,r1_loss
600216,main,1999-10-21,2026-09-22,True,
600217,main,1999-12-16,2026-09-22,False,r1_loss
600218,main,1998-12-03,2026-09-22,True,
600219,main,1999-12-23,2026-09-22,True,
600221,main,1999-11-25,2026-09-22,True,
600222,main,1999-11-05,2026-09-22,True,
600223,main,2000-01-13,2026-09-22,True,
600226,main,1999-11-16,2026-09-22,True,
600227,main,2000-02-21,2026-09-22,False,r1_loss
600228,main,1999-01-19,2026-09-22,False,r1_loss
600229,main,2000-03-09,2026-09-22,False,r1_loss
600230,main,2000-04-06,2026-09-22,True,
600231,main,2000-05-11,2026-09-22,False,r1_loss
600232,main,2000-06-02,2026-09-22,True,
600233,main,2000-06-08,2026-09-22,True,
600234,main,2000-06-15,2026-09-22,False,r1_loss
600235,main,2000-06-15,2026-09-22,True,
600236,main,2000-03-23,2026-09-22,True,
600237,main,2000-06-09,2026-09-22,True,
600238,main,2000-01-20,2026-09-22,False,r1_loss+r2_st
600239,main,1999-12-02,2026-09-22,False,r1_loss+r2_st
600241,main,2000-11-28,2026-09-22,False,r1_loss
600243,main,2000-11-20,2026-09-22,False,r1_loss+r2_st
600246,main,2000-09-22,2026-09-22,False,r1_loss
600248,main,2000-06-22,2026-09-22,False,r1_loss
600249,main,2004-01-30,2026-09-22,True,
600250,main,2001-03-06,2026-09-22,True,
600251,main,2003-06-09,2026-09-22,True,
600252,main,2000-11-30,2026-09-22,False,r1_loss
600255,main,2000-11-22,2026-09-22,True,
600256,main,2000-05-26,2026-09-22,True,
600257,main,2000-06-12,2026-09-22,True,
600258,main,2000-06-01,2026-09-22,True,
600259,main,2000-05-25,2026-09-22,True,
600261,main,2000-07-20,2026-09-22,True,
600262,main,2000-06-30,2026-09-22,True,
600265,main,2000-08-25,2026-09-22,False,r1_loss+r2_st
600266,main,1999-02-03,2026-09-22,False,r1_loss
600267,main,2000-07-25,2026-09-22,True,
600268,main,1999-11-18,2026-09-22,True,
600269,main,2000-05-18,2026-09-22,True,
600271,main,2003-07-11,2026-09-22,False,r1_loss
600272,main,2001-02-28,2026-09-22,True,
600273,main,2003-06-27,2026-09-22,True,
600276,main,2000-10-18,2026-09-22,True,
600278,main,2000-07-12,2026-09-22,True,
600279,main,2000-07-31,2026-09-22,True,
600280,main,2000-09-26,2026-09-22,False,r1_loss
600281,main,2000-11-09,2026-09-22,False,r1_loss
600282,main,2000-09-19,2026-09-22,True,
600283,main,2000-10-18,2026-09-22,True,
600284,main,2004-03-16,2026-09-22,True,
600285,main,2000-10-18,2026-09-22,True,
600287,main,2000-09-01,2026-09-22,True,
600288,main,2000-11-29,2026-09-22,True,
600289,main,2000-07-20,2026-09-22,False,r1_loss+r2_st
600292,main,2000-11-01,2026-09-22,True,
600293,main,2000-09-19,2026-09-22,False,r1_loss
600295,main,2001-04-26,2026-09-22,True,
600298,main,2000-08-18,2026-09-22,True,
600299,main,2000-04-20,2026-09-22,True,
600300,main,2000-06-30,2026-09-22,True,
600301,main,2000-07-12,2026-09-22,True,
600302,main,2000-12-13,2026-09-22,False,r1_loss+r2_st
600303,main,2000-12-26,2026-09-22,False,r1_loss
600305,main,2001-02-06,2026-09-22,True,
600307,main,2000-12-20,2026-09-22,False,r1_loss
600308,main,2000-09-28,2026-09-22,False,r1_loss
600309,main,2001-01-05,2026-09-22,True,
600310,main,2001-02-28,2026-09-22,False,r1_loss
600312,main,2001-02-21,2026-09-22,True,
600313,main,2001-01-19,2026-09-22,True,
600315,main,2001-03-15,2026-09-22,True,
600316,main,2000-12-15,2026-09-22,True,
600318,main,2000-12-08,2026-09-22,True,
600319,main,2001-03-26,2026-09-22,False,r1_loss
600320,main,2000-12-21,2026-09-22,True,
600322,main,2001-09-10,2026-09-22,False,r1_loss
600323,main,2000-12-25,2026-09-22,True,
600325,main,2004-02-25,2026-09-22,False,r1_loss
600326,main,2001-01-16,2026-09-22,False,r1_loss
600327,main,2002-06-25,2026-09-22,False,r1_loss
600328,main,2000-12-22,2026-09-22,False,r1_loss
600329,main,2001-06-06,2026-09-22,True,
600330,main,2001-01-18,2026-09-22,False,r1_loss
600331,main,2001-12-20,2026-09-22,False,r1_loss
600332,main,2001-02-06,2026-09-22,True,
600333,main,2000-12-11,2026-09-22,False,r1_loss
600335,main,2001-03-05,2026-09-22,True,
600336,main,2000-12-29,2026-09-22,False,r1_loss
600337,main,2000-11-27,2026-09-22,False,r1_loss+r2_st
600338,main,2000-12-27,2026-09-22,True,
600339,main,2000-12-25,2026-09-22,True,
600340,main,2003-12-30,2026-09-22,False,r1_loss+r2_st
600343,main,2003-04-08,2026-09-22,False,r1_loss
600345,main,2000-12-22,2026-09-22,True,
600346,main,2001-08-20,2026-09-22,True,
600348,main,2003-08-21,2026-09-22,True,
600350,main,2002-03-18,2026-09-22,True,
600351,main,2002-09-26,2026-09-22,True,
600352,main,2003-08-01,2026-09-22,True,
600353,main,2002-11-20,2026-09-22,True,
600354,main,2004-01-15,2026-09-22,True,
600356,main,2001-04-19,2026-09-22,True,
600358,main,2000-09-22,2026-09-22,False,r1_loss
600359,main,1999-04-29,2026-09-22,False,r1_loss
600360,main,2001-03-16,2026-09-22,True,
600361,main,2001-11-29,2026-09-22,True,
600362,main,2002-01-11,2026-09-22,True,
600363,main,2001-03-29,2026-09-22,True,
600365,main,2001-01-15,2026-09-22,False,r1_loss+r2_st
600366,main,2000-10-30,2026-09-22,True,
600367,main,2001-03-20,2026-09-22,True,
600368,main,2000-12-21,2026-09-22,True,
600369,main,2001-01-09,2026-09-22,True,
600370,main,2003-03-06,2026-09-22,False,r1_loss+r2_st
600371,main,2002-09-16,2026-09-22,False,r1_loss
600372,main,2001-07-06,2026-09-22,True,
600373,main,2002-03-04,2026-09-22,True,
600375,main,2003-04-01,2026-09-22,True,
600376,main,2001-03-12,2026-09-22,False,r1_loss
600377,main,2001-01-16,2026-09-22,True,
600378,main,2001-01-11,2026-09-22,True,
600379,main,2002-01-16,2026-09-22,True,
600380,main,2001-06-08,2026-09-22,True,
600381,main,2001-05-08,2026-09-22,False,r1_loss+r2_st
600382,main,2001-01-18,2026-09-22,True,
600383,main,2001-04-12,2026-09-22,False,r1_loss
600386,main,2001-02-16,2026-09-22,False,r1_loss
600388,main,2000-12-29,2026-09-22,True,
600389,main,2001-01-10,2026-09-22,True,
600390,main,2001-01-15,2026-09-22,True,
600391,main,2001-12-12,2026-09-22,True,
600392,main,2003-05-29,2026-09-22,True,
600395,main,2001-05-31,2026-09-22,True,
600396,main,2001-03-28,2026-09-22,True,
600397,main,2002-07-02,2026-09-22,False,r1_loss
600398,main,2000-12-28,2026-09-22,True,
600399,main,2000-12-29,2026-09-22,False,r1_loss
600400,main,2001-01-08,2026-09-22,False,r1_loss
600403,main,2003-10-09,2026-09-22,False,r1_loss
600405,main,2004-04-01,2026-09-22,False,r1_loss
600406,main,2003-10-16,2026-09-22,True,
600408,main,2003-02-12,2026-09-22,False,r1_loss
600409,main,2003-06-18,2026-09-22,True,
600410,main,2004-04-27,2026-09-22,False,r1_loss
600415,main,2002-05-09,2026-09-22,True,
600416,main,2002-07-18,2026-09-22,True,
600418,main,2001-08-24,2026-09-22,False,r1_loss
600419,main,2001-06-28,2026-09-22,True,
600420,main,2004-06-16,2026-09-22,True,
600422,main,2000-12-06,2026-09-22,False,r1_loss
600423,main,2003-07-17,2026-09-22,False,r1_loss+r2_st
600425,main,2003-07-24,2026-09-22,True,
600426,main,2002-06-20,2026-09-22,True,
600428,main,2002-04-18,2026-09-22,True,
600429,main,2003-09-15,2026-09-22,False,r1_loss
600433,main,2003-06-19,2026-09-22,False,r1_loss
600435,main,2003-07-04,2026-09-22,False,r1_loss
600436,main,2003-06-16,2026-09-22,True,
600438,main,2004-03-02,2026-09-22,False,r1_loss
600439,main,2003-07-10,2026-09-22,False,r1_loss+r2_st
600444,main,2004-02-19,2026-09-22,True,
600446,main,2003-12-24,2026-09-22,False,r1_loss
600448,main,2001-09-03,2026-09-22,False,r1_loss
600449,main,2003-08-29,2026-09-22,True,
600452,main,2004-03-03,2026-09-22,True,
600455,main,2004-03-29,2026-09-22,True,
600456,main,2002-04-12,2026-09-22,True,
600458,main,2002-12-19,2026-09-22,True,
600459,main,2003-05-16,2026-09-22,True,
600460,main,2003-03-11,2026-09-22,True,
600461,main,2004-06-01,2026-09-22,True,
600463,main,2004-03-18,2026-09-22,False,r1_loss
600467,main,2004-04-05,2026-09-22,True,
600468,main,2001-06-15,2026-09-22,True,
600469,main,2003-10-21,2026-09-22,True,
600470,main,2004-03-05,2026-09-22,False,r1_loss
600475,main,2003-07-21,2026-09-22,True,
600476,main,2003-12-10,2026-09-22,False,r1_loss+r2_st
600477,main,2003-11-10,2026-09-22,True,
600478,main,2003-09-18,2026-09-22,True,
600479,main,2004-03-12,2026-09-22,True,
600480,main,2003-08-15,2026-09-22,True,
600481,main,2003-04-22,2026-09-22,False,r1_loss
600482,main,2004-07-14,2026-09-22,True,
600483,main,2004-05-31,2026-09-22,True,
600486,main,2002-04-25,2026-09-22,True,
600487,main,2003-08-22,2026-09-22,True,
600488,main,2001-06-18,2026-09-22,True,
600489,main,2003-08-14,2026-09-22,True,
600490,main,2003-06-26,2026-09-22,True,
600491,main,2004-05-24,2026-09-22,False,r1_loss+r2_st
600493,main,2004-04-21,2026-09-22,True,
600495,main,2004-05-26,2026-09-22,True,
600496,main,2002-06-05,2026-09-22,True,
600497,main,2004-04-20,2026-09-22,True,
600498,main,2001-08-23,2026-09-22,True,
600499,main,2002-10-10,2026-09-22,True,
600500,main,2000-03-01,2026-09-22,False,r1_loss
600501,main,2001-06-15,2026-09-22,False,r1_loss
600502,main,2003-04-15,2026-09-22,True,
600503,main,2002-07-09,2026-09-22,False,r1_loss
600505,main,2002-05-30,2026-09-22,True,
600506,main,2001-12-26,2026-09-22,True,
600507,main,2003-09-30,2026-09-22,True,
600508,main,2001-08-29,2026-09-22,True,
600509,main,2002-02-28,2026-09-22,True,
600510,main,2002-06-18,2026-09-22,False,r1_loss
600511,main,2002-11-27,2026-09-22,True,
600512,main,2002-12-26,2026-09-22,True,
600513,main,2003-03-19,2026-09-22,False,r1_loss
600515,main,2002-08-06,2026-09-22,True,
600516,main,2002-08-30,2026-09-22,True,
600517,main,2003-10-10,2026-09-22,True,
600518,main,2001-03-19,2026-09-22,True,
600519,main,2001-08-27,2026-09-22,True,
600520,main,2002-01-08,2026-09-22,True,
600521,main,2003-03-04,2026-09-22,True,
600522,main,2002-10-24,2026-09-22,True,
600523,main,2001-12-27,2026-09-22,True,
600525,main,2002-12-02,2026-09-22,False,r1_loss
600526,main,2002-07-22,2026-09-22,True,
600527,main,2003-11-27,2026-09-22,True,
600528,main,2001-05-28,2026-09-22,True,
600529,main,2002-06-03,2026-09-22,True,
600530,main,2001-07-02,2026-09-22,False,r1_loss+r2_st
600531,main,2002-07-30,2026-09-22,True,
600533,main,2002-03-28,2026-09-22,False,r1_loss
600535,main,2002-08-23,2026-09-22,True,
600536,main,2002-05-17,2026-09-22,False,r1_loss
600537,main,2003-01-23,2026-09-22,False,r1_loss+r2_st
600538,main,2003-01-14,2026-09-22,False,r1_loss
600539,main,2001-08-24,2026-09-22,False,r1_loss
600540,main,2004-01-07,2026-09-22,False,r1_loss
600543,main,2004-03-24,2026-09-22,False,r1_loss+r2_st
600545,main,2003-12-03,2026-09-22,False,r1_loss
600546,main,2003-07-31,2026-09-22,True,
600547,main,2003-08-28,2026-09-22,True,
600548,main,2001-12-25,2026-09-22,True,
600549,main,2002-11-07,2026-09-22,True,
600550,main,2001-02-28,2026-09-22,True,
600551,main,2002-09-05,2026-09-22,True,
600552,main,2002-11-08,2026-09-22,True,
600556,main,2001-08-07,2026-09-22,False,r1_loss
600557,main,2002-09-18,2026-09-22,True,
600558,main,2001-02-27,2026-09-22,True,
600559,main,2002-10-29,2026-09-22,True,
600560,main,2002-09-19,2026-09-22,True,
600561,main,2002-07-16,2026-09-22,True,
600562,main,2003-01-28,2026-09-22,True,
600563,main,2002-12-10,2026-09-22,True,
600566,main,2001-08-22,2026-09-22,True,
600567,main,2001-12-18,2026-09-22,False,r1_loss
600568,main,2001-05-18,2026-09-22,False,r1_loss+r2_st
600569,main,2001-08-20,2026-09-22,False,r1_loss
600570,main,2003-12-16,2026-09-22,True,
600571,main,2002-11-01,2026-09-22,True,
600572,main,2004-04-12,2026-09-22,True,
600573,main,2003-02-26,2026-09-22,True,
600575,main,2003-03-28,2026-09-22,True,
600576,main,2003-02-20,2026-09-22,True,
600577,main,2002-09-11,2026-09-22,True,
600578,main,2002-05-10,2026-09-22,True,
600579,main,2002-08-09,2026-09-22,False,r1_loss
600580,main,2002-06-06,2026-09-22,True,
600581,main,2002-08-16,2026-09-22,False,r1_loss+r2_st
600582,main,2002-05-15,2026-09-22,True,
600583,main,2002-02-05,2026-09-22,True,
600584,main,2003-06-03,2026-09-22,True,
600585,main,2002-02-07,2026-09-22,True,
600586,main,2002-08-15,2026-09-22,False,r1_loss
600587,main,2002-09-27,2026-09-22,True,
600588,main,2001-05-18,2026-09-22,False,r1_loss
600589,main,2001-06-12,2026-09-22,False,r1_loss
600590,main,2002-07-03,2026-09-22,True,
600592,main,2002-08-05,2026-09-22,True,
600593,main,2002-07-11,2026-09-22,True,
600594,main,2004-03-23,2026-09-22,False,r1_loss
600595,main,2002-06-26,2026-09-22,True,
600596,main,2001-09-06,2026-09-22,True,
600597,main,2002-08-28,2026-09-22,False,r1_loss
600598,main,2002-03-29,2026-09-22,False,r1_loss
600600,main,1993-08-27,2026-09-22,True,
600601,main,1990-12-19,2026-09-22,True,
600602,main,1990-12-19,2026-09-22,True,
600603,main,1992-01-13,2026-09-22,True,
600604,main,1992-04-10,2026-09-22,False,r1_loss
600605,main,1992-04-29,2026-09-22,True,
600606,main,1992-04-10,2026-09-22,False,r1_loss
600609,main,1992-07-24,2026-09-22,True,
600610,main,1992-08-05,2026-09-22,True,
600611,main,1992-08-07,2026-09-22,False,r1_loss
600612,main,1992-08-14,2026-09-22,True,
600613,main,1992-08-20,2026-09-22,True,
600615,main,1992-09-10,2026-09-22,False,r1_loss
600616,main,1992-09-29,2026-09-22,True,
600617,main,1992-10-13,2026-09-22,False,r1_loss
600618,main,1992-11-13,2026-09-22,True,
600619,main,1992-11-16,2026-09-22,True,
600620,main,1992-11-17,2026-09-22,True,
600621,main,1992-12-02,2026-09-22,True,
600622,main,1992-12-03,2026-09-22,False,r1_loss
600623,main,1992-12-04,2026-09-22,True,
600624,main,1993-01-05,2026-09-22,False,r1_loss+r2_st
600626,main,1993-01-07,2026-09-22,True,
600628,main,1993-01-19,2026-09-22,True,
600629,main,1993-02-09,2026-09-22,False,r1_loss
600630,main,1993-02-09,2026-09-22,True,
600633,main,1993-03-04,2026-09-22,True,
600635,main,1993-03-04,2026-09-22,True,
600637,main,1993-03-16,2026-09-22,True,
600638,main,1993-03-26,2026-09-22,True,
600639,main,1993-03-26,2026-09-22,True,
600640,main,1993-04-07,2026-09-22,True,
600641,main,1993-04-07,2026-09-22,False,r1_loss
600642,main,1993-04-16,2026-09-22,True,
600643,main,1993-04-26,2026-09-22,False,r1_loss
600644,main,1993-04-26,2026-09-22,True,
600645,main,1993-05-04,2026-09-22,True,
600648,main,1993-05-04,2026-09-22,True,
600649,main,1993-05-18,2026-09-22,True,
600650,main,1993-06-07,2026-09-22,True,
600651,main,1990-12-19,2026-09-22,True,
600653,main,1991-01-08,2026-09-22,False,r1_loss
600654,main,1990-12-21,2026-09-22,True,
600655,main,1990-12-24,2026-09-22,False,r1_loss
600657,main,1993-05-24,2026-09-22,False,r1_loss
600658,main,1993-05-24,2026-09-22,False,r1_loss
600660,main,1993-06-10,2026-09-22,True,
600661,main,1993-06-14,2026-09-22,True,
600662,main,1993-06-14,2026-09-22,True,
600663,main,1993-06-28,2026-09-22,True,
600664,main,1993-06-29,2026-09-22,True,
600665,main,1993-07-12,2026-09-22,False,r1_loss
600666,main,1993-07-12,2026-09-22,True,
600667,main,1993-07-28,2026-09-22,True,
600668,main,1993-07-28,2026-09-22,False,r1_loss
600671,main,1993-08-23,2026-09-22,True,
600673,main,1993-09-17,2026-09-22,True,
600674,main,1993-09-24,2026-09-22,True,
600675,main,1993-09-24,2026-09-22,False,r1_loss
600676,main,1993-09-28,2026-09-22,False,r1_loss
600678,main,1993-10-08,2026-09-22,False,r1_loss+r2_st
600679,main,1993-10-08,2026-09-22,True,
600681,main,1993-10-18,2026-09-22,True,
600682,main,1993-10-18,2026-09-22,False,r1_loss
600683,main,1993-10-25,2026-09-22,False,r1_loss
600684,main,1993-10-28,2026-09-22,True,
600685,main,1993-10-28,2026-09-22,True,
600686,main,1993-11-08,2026-09-22,True,
600688,main,1993-11-08,2026-09-22,False,r1_loss
600689,main,1993-11-08,2026-09-22,True,
600690,main,1993-11-19,2026-09-22,True,
600691,main,1993-11-19,2026-09-22,False,r1_loss
600692,main,1993-11-19,2026-09-22,True,
600693,main,1993-11-22,2026-09-22,True,
